name,artist,id,tempo
Don’t Feel Like Crying,Sigrid,1oLSje4Ot5qRUq8FqYeXOl,119.964
Remember Me (feat. BIA),Dove Cameron,1A4knkdsQJPLTnMcjNIwZd,155.102
Lockdown,Koffee,0izUjTuDrUy2FgQOSRALSU,94.021
She Loves Control,Camila Cabello,5HwnezK198pJCEj1l2Adjy,94.9
Almost Home,Craig Morgan,6FW9MTGMjR5A6q2o7PLuuz,75.974
Montana,Owl City,52rjvZUw1nagrvsIqc91Eu,125.078
Toss A Coin To Your Witcher,Sonya Belousova,2KMLGJ1mPfRE4GNdL92rl3,103.128
"Toss a Coin to Your Witcher (From ""The Witcher Series"")",Peter Hollens,0Wspjmao7Qlvfzf0tWeFer,99.918
Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,7Feaw9WAEREY0DUOSXJLOM,113.778
Talk Too Much,COIN,7FX3ZWE70VRjsprg5oeECc,103.972
illicit affairs,Taylor Swift,2NmsngXHeC1GQ9wWrzhOMf,119.845
invisible string,Taylor Swift,6VsvKPJ4xjVNKpI8VVZ3SV,83.433
Brand New,Ben Rector,07m8PuXxxv5J4qPEDq6ZkK,144.874
Electric Love,BØRNS,2GiJYvgVaD2HtM8GqD9EgQ,120.041
Crazy Beautiful,Andy Grammer,4krQoYa2TBsvUBtAz6gOBI,100.522
"December, 1963 (Oh What a Night!)",Frankie Valli & The Four Seasons,1hQFF33xi8ruavZNyovtUN,104.409
Don’t Blame Me,Taylor Swift,1R0a2iXumgCiFb7HEZ7gUE,135.917
S.L.U.T.,Bea Miller,6h3lMAmmpQDFqoHk9F99IR,94.997
Day Dreaming,Jack & Jack,2JRLoT6z48Pfihyj1s1u77,101.241
Raise Hell,Dorothy,2NPHU2WJaI3rrtCNNuQ8L1,79.963
Hit and Run,LOLO,5NyA9sbbbRbjBeoJqFw1th,98.033
Horns,Bryce Fox,5oyCruHORvRI8UEh9xVyam,156.241
Kill Of The Night,Gin Wigmore,2m17BTWlZq0wtS9cpJsCfM,126.235
Play with Fire (feat. Yacht Money),Sam Tinnesz,7vguMCv8uVuZLiQJ156u3Z,75.012
Hellfire,Barns Courtney,00RI7b6oZDjx6IQC2eH6bh,93.977
Savior,Rise Against,3asFGFY3uLjMDmML1p0tYm,112.548
This Is War,Thirty Seconds To Mars,2D52zjCyqEIQa221lhw6uk,160.047
Midnight In Montgomery,Alan Jackson,1Bucr8Wk891tg8mP6wtdSW,139.965
Paint Me A Birmingham,Tracy Lawrence,7cxOL3nvmqd6w811wOlWT1,131.784
Tennessee Whiskey,Chris Stapleton,3fqwjXwUGN6vbzIwvyFMhx,48.718
Watermelon Sugar,Harry Styles,6UelLqGlWMcVH1E5c4H7lY,95.39
Selene,NIKI,0h11wE1hTwKMxYd1NACgNb,110.022
Finally // beautiful stranger,Halsey,42SOtYBdnfj9zEdZSlAq5k,133.976
A Nightmare On My Street,DJ Jazzy Jeff & The Fresh Prince,5EuQzakrNyaOLsVS4pi1Az,170.396
Monster,dodie,2MKIadkPrRqaivpyn6cnI0,100.013
Black Magic,Little Mix,5y6pj7OeBFF0CVgZKhRbOG,111.987
Tonight Tonight,Hot Chelle Rae,2i0AUcEnsDm3dsqLrFWUCq,99.978
Teenage Dream,Katy Perry,5jzKL4BDMClWqRguW5qZvh,120.011
I Like It Like That (feat. New Boyz),Hot Chelle Rae,6eFahAdQgABBj1XOM99cBG,101.002
Call You Mine,The Chainsmokers,2oejEp50ZzPuQTQ6v54Evp,104.01
Better Class of Losers,Randy Travis,3EiXWMUIE0bNNo36suPrRQ,179.387
hole in the bottle - ballerini album version,Kelsea Ballerini,1f6BZccfonUYohfGJIeBR1,105.02
Miss Me More,Kelsea Ballerini,5NfJGBAL9mgFPRQxKJmiX2,96.028
This Feeling,The Chainsmokers,4NBTZtAt1F13VvlSKe6KTl,105.049
Mood (feat. iann dior),24kGoldn,3tjFYV6RSFtuktYl3ZtYcq,90.989
positions,Ariana Grande,7igeByaBM0MgGsgXtNxDJ7,144.005
Shooting Stars,Bag Raiders,0UeYCHOETPfai02uskjJ3x,124.944
Fallin’ (Adrenaline),Why Don't We,5GhJIMWAw0uMLgkdbt6uMz,133.963
Wonder,Shawn Mendes,5KCbr5ndeby4y4ggthdiAb,139.898
Treacherous,Taylor Swift,0XfOV7qY3834QpFVwOb6CC,109.993
The Lucky One,Taylor Swift,2wtHlpYSgC7xEdD3DrSHNL,117.937
Starlight,Taylor Swift,0vqI4ZIMuifeKeItGiWbPj,126.018
Redneck Yacht Club,Craig Morgan,4etE2X6t7GmyiuYLIdI8H5,168.115
Somethin' 'Bout A Truck,Kip Moore,6Ymvlzom4TQeoKqAWsZRD8,176.01
Drunk On A Plane,Dierks Bentley,2a3KlwRjbAFPYMV2sdzsFM,205.932
Rain Is A Good Thing,Luke Bryan,1YhFtqwcN138S6ng3MT1nN,108.051
Man! I Feel Like A Woman!,Shania Twain,0IF0vGwaJQ8ZCh0QxhW6OV,124.944
Cleaning This Gun (Come On In Boy),Rodney Atkins,292hQrFkBjVmbHRqGVqBta,145.995
It Just Comes Natural,George Strait,2DmBuFsXx1Pd5FHrMF8PD8,200.389
Here For A Good Time,George Strait,11OFYsUK9EVJsQ6nutH32M,127.93
All My Friends Say,Luke Bryan,539dFCMA8lfEElDPgGpcIB,117.036
Smile,Uncle Kracker,4ZC8hXXqu2hPcDLw9QTdtQ,141.056
Victorious,Panic! At The Disco,6od5hFv9IT5JHc7NEF9HRv,110.01
Sour Candy,Carly Rae Jepsen,3kZUXRHM7uuC3zKVcgRxqt,159.931
We Didn't Start the Fire,Billy Joel,3Cx4yrFaX8CeHwBMReOWXI,145.024
High School Never Ends - Main Version - Explicit,Bowling For Soup,1bhjMY5O0ZjB41OHcdRH0a,160.03
Basket Case,Green Day,6L89mwZXSOwYl76YXfX13s,85.064
"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,3gdewACMIVMEWVbyb8O9sY,136.571
I Like U,NIKI,6f7BE3VcZScJx6n3wsf5Z3,199.662
Teardrops,Bring Me The Horizon,3aniWcwiiYKHpm3F5TdeKD,96.051
I Stand On That,E-40,3yQQgABgbIcyhy7pJjHfWF,76.474
Beautiful Crazy,Luke Combs,2rxQMGVafnNaRaXlRMWPde,103.313
Hurricane,Luke Combs,6xHI9KjUjYT0FPtGO8Mxa1,75.977
Beer Never Broke My Heart,Luke Combs,7aEtlGHoiPAfRB084NiDmx,77.001
One Way Ticket (Because I Can),LeAnn Rimes,0meAc2H0tC5tOTd6MDe0cI,119.93
Long Hot Summer,Keith Urban,3PY88239tYBnAv5LQoU2oY,127.987
But For The Grace Of God,Keith Urban,5jDnI5jmAqpvKwmpXP7VSj,104.021
The Real World,Owl City,3W09f57XX44PL8wcVWUVXK,160.032
Strawberry Avalanche,Owl City,3gtIr6niwg9pY2PopaobLG,117.003
Sunburn,Owl City,5Q0drnO7ebpIei81pX61wo,80.008
I Think He Knows,Taylor Swift,2YWtcWi3a83pdEg3Gif4Pd,100.003
London Boy,Taylor Swift,1LLXZFeAHK9R4xUramtUKw,157.925
You Need To Calm Down,Taylor Swift,6RRNNciQGZEXnqk8SQ9yv5,85.026
Paper Rings,Taylor Swift,4y5bvROuBDPr5fuwXbIBZR,103.979
betty,Taylor Swift,5kI4eCXXzyuIUXjQra0Cxi,95.939
Fiji Water,Owl City,07azZjYghoJ3W9FHcWmKTT,122.998
Should've Said No,Taylor Swift,16MVSD0mGI4RMQT83Qzm69,167.964
Invisible,Taylor Swift,5OOd01o2YS1QFwdpVLds3r,96.001
Grow As We Go,Ben Platt,6hYvw3LLTViP2mT4MpDNmT,80.824
Boys Like You,dodie,73yR3kAdE531RRYUdFLWad,127.086
Not What I Meant (feat. Lewis Watson),dodie,47IAJLkYhZag79yvXmT6Lt,118.952
Guiltless,dodie,1UBe9K7MECJJOYd20nwhpl,144.987
Tokyo,Owl City,4EkTXtEgKnWbOi02vvTfOU,127.913
Elephant,cupcakKe,2s1eBtPKbg1B0nYbcwEucx,74.98
Edge of Midnight (Midnight Sky Remix) (feat. Stevie Nicks),Miley Cyrus,5l0nX3AhmmF717aKSs8qSH,109.95
Who Wants What,Russ,2z3woIGj8hClFZVq0Hvcwr,85.093
Mystery Lady (feat. Don Toliver),Masego,2Ee9amLUslOwgoJWZEpSSD,76.006
Yesterday,Loyle Carner,0pRyOQjr12h9RBEFmhbTQc,92.035
FOOL'S GOLD,Aries,1ryUAnJ3gPNtw85hwiVA7Z,133.937
September,"Earth, Wind & Fire",2grjqo0Frpf2okIBiifQKs,125.926
Blame It on the Boogie,The Jacksons,3qI94hINNNeb4S7xQi18lS,113.256
I Got A Feelin',Billy Currington,5caW5J7nrK4Mtu6cZiBxUk,112.078
Walk A Little Straighter,Billy Currington,2LUYGE3JUk4LIIobqI0jpr,131.836
Your Turn to Roll (Critical Role Theme),Ashley Johnson,40N0Mpxe9gPmyxVQ5Zt0Mu,114.03
Happy Does,Kenny Chesney,2v08cjj3Th8RpfJgluECcj,109.018
Levitating (feat. DaBaby),Dua Lipa,463CkQjx2Zk1yXoBuierM9,102.977
Stick to the Status Quo,High School Musical Cast,5g4PnVWVKKAVVOjuXE5uYW,159.997
Breaking Free,Troy,7gF9RfiO8nBhFhBkLuiUrb,107.934
Work This Out,High School Musical Cast,5NWvMVbCMyrbnnGy3pTYUB,121.984
Gotta Go My Own Way,Zac Efron,0moS6k1E4YNbkG4Dxet8ZH,88.797
Everyday,Troy,4YMOFZFfDxiCd9p1q8RF0v,115.025
I Want It All,High School Musical Cast,5u6EdPgh4FlTk3AJ1RJM4p,142.952
Can I Have This Dance,High School Musical Cast,3fsNdB38OIYyZaeSeIXSqL,136.128
No Regrets (feat. Don Toliver),Eminem,1lO9CZo6eDrOy0S7khgryG,134.935
A Real Life,Greek Fire,4mdjTz7RhMC1MPPVu8jNYR,134.976
Bitter,FLETCHER,5Z0AM9HW78XIyZqF2BPasr,136.002
I Don't Know Why,NOTD,0ZXdzaT1k688dkpNeEgQiV,120.04
Good Girls (Don’t Get Used),Beach Bunny,2yKNCN7jsi5XtwJL5jBG1z,150.015
Black Smoke Rising,Greta Van Fleet,32BEasyNQgqXQJKoVa0fUw,100.027
sympathy 4 the grinch,100 gecs,0jmJyRvB77PRLX8pfNQbBB,176.021
Dicked Down in Dallas,Trey Lewis,1yhft6ZqYadd4GOrKrmK3a,122.036
Those Kinda Nights (feat. Ed Sheeran),Eminem,0VSzREd1OjEWJ9tXoFHRQH,103.868
willow,Taylor Swift,0lx2cLdOt3piJbcaXIV74f,81.112
ivy,Taylor Swift,19CSr8rwW05VJL2F91KFNK,88.856
"no body, no crime (feat. HAIM)",Taylor Swift,3RaT22zZsxVYxxKR7TAaYF,79.015
Monsters (feat. blackbear),All Time Low,0tyR7Bu9P086aWBFZ4QJoo,78.532
We Belong,Dove Cameron,6Z0sHILAQuUsmZQ7pMe90N,168.108
Love Me Less (feat. Quinn XCII),MAX,2tOOcDDYkh0PSjr6GwPEAJ,145.034
Tea,Noah Davis,24RQ6qDJAQ1sa94p1qfdYh,88.029
South of the Border (feat. Camila Cabello & Cardi B) - Cheat Codes Remix,Ed Sheeran,19TOAlTFq0NDHvUPQR0tkr,114.054
I Love Rock 'N Roll,Joan Jett & The Blackhearts,2Cdvbe2G4hZsnhNMKyGrie,94.379
Youth Gone Wild,Skid Row,1jF5Id0OPFU1Mae8BEUF5u,117.367
China Grove,The Doobie Brothers,7cy1bEJV6FCtDaYpsk8aG6,145.624
Heaven,Los Lonely Boys,1XcUn5PE9d42zWamWgRG2x,91.894
Bang!,AJR,4Bn3YE0E06WnPLT1VHYPb8,139.917
Alien,Sabrina Carpenter,0RUTnY2B3s05fZuCHsNaUP,105.955
I Do,Astrid S,6Qp1DSekiuxHbFoSsg9JIk,110.019
Fallin' For You,Colbie Caillat,1le5KVGTF1xWf2aUj7ruLy,117.043
So Will I,Ben Platt,35hWvR2SVsWwzScQ4UEMED,84.438
Hate Myself,dodie,015ROS1oTBabLaOLMzDF47,103.985
Stop,Grey Henson,3IpOgKkvF7z0SZ9TaPovTy,169.719
There! Right There!,Amber Efe,41WDvgF7RgCXfLN9iKWVhp,127.869
Carrying The Banner,Jeremy Jordan,1PK3BtcF1Dvfd8a24Xejaj,149.494
Way Down Hadestown,Hadestown Original Broadway Company,5fnl0Tyeh4r5gPANdaVu61,93.088
45,Bleachers,1gbgwb8AwRo9i42YaqWnj2,78.83
"Caroline, Please Kill Me",Coma Cinema,6CSP4f1yEJnGdibOHnwV4X,106.902
Livin' in the Woods in a Tree,Blaze Foley,0iBjORPaLHiUS8VaAGDaoO,169.8
Kyoto,Phoebe Bridgers,49UDOG8DoBajXTJSTqfRMg,131.014
Long Division,Drab Majesty,3Nr4KSkl8bS1Y1f7P8qDlI,95.985
Strawberry Blond,Mitski,3eGsNpXzcb1BDkfSJI54NY,77.332
Presumably Dead Arm (617 Sessions),Sidney Gish,7iFmqWr2KDvNJt9ZCm7V21,114.478
I Will Always Love You,Dolly Parton,6nRvgo4ySezQKD1D7NIqAu,135.724
Anyone Else But You,The Moldy Peaches,6HwcmbTWaMfckdW1zl4nf5,73.115
I'm with You,Vance Joy,6Qwuw0eOeszVlewLpu24gR,110.003
TOOTIMETOOTIMETOOTIME,The 1975,33DzKnwuBE6lfOiADwzd5E,114.998
Hot Venom,Miniature Tigers,0axyG24RIzshhgyWQHnK7j,85.004
The Wolf,Miniature Tigers,6lOKfGazwl73Guq99zX5aU,169.645
Portugal,WALK THE MOON,3MYWKl8ScgDu3sAvyneMCG,169.889
The Gambler,fun.,1Y5wYXgX9dHwSKZdQNHEhV,99.937
Nikes,Frank Ocean,19YKaevk2bce4odJkP5L22,137.811
ILYSB,LANY,2btKtacOXuMtC9WjcNRvAA,100.026
Sunshine Type,Turnover,5xpMPMZUji8nisUp0vTdOz,110.912
Katie Queen Of Tennessee,The Apache Relay,5iXuX70Sxp6sKdumBcQQW7,127.022
Rifles of the IRA,The Wolfe Tones,5rhu963C1jC5vR0aZvOn8i,122.698
Banks of Marble,Pete Seeger,6Nc2Z0QvjZLf9vk5SAMAcZ,104.492
Which Side are You On?,Pete Seeger,0TZsy6XheL9cSxuX7yYqCO,171.946
To the Sky,Owl City,67Zrgf1AUktvq39nMq0k5M,175.007
Cruel to Be Kind,Nick Lowe,7D5ycpIrqwGNTQFKmzhDIg,131.679
I Wanna Be Sedated,Ramones,5NoQvINZLBV1wMYPdNmReL,162.825
Blitzkrieg Bop - 2016 Remaster,Ramones,4KcH1ZRV2W1q7Flq0QqC76,176.701
I'm Me,Us The Duo,5DWuE2zvXnbCBiBo3ohilB,138.124
Legacy,Lost Stars,5QlOIcPMMw5Mlj8BqAvlzG,121.997
Uncontainable,Set It Off,0B4YuevrDNhh71edZrFiOs,178.293
Jericho,Normandie,3EX6ERPaJ6okwsG7Y4RqHV,140.018
7PM,Alec King,42nMZOvTbseCgjFfGwFTbZ,154.036
Lemonade - Remix,Internet Money,57FNYz14MjKVoRTbxtv4A1,140.045
Ballin' (with Roddy Ricch),Mustard,3QzAOrNlsabgbMwlZt7TAY,97.008
Me And My Broken Heart,Rixton,1oew3nFNY3vMacJAsvry0S,174.084
Broken Heart,Escape the Fate,5LV0oQV98daZAUoWnQEW6N,95.02
I Will Make It Up To You,Escape the Fate,2IRU5hfgx62SXFCM3tNarH,102.522
Still Alive,Aperture Science Psychoacoustic Laboratories,0Nrw0vKim2z4dph1jsxvye,120.039
If I Die Young,The Band Perry,4u26EevCNXMhlvE1xFBJwX,130.739
Glad You Came,The Wanted,3AGOgQzp0YcPH41u9p7dOp,126.889
What Makes You Beautiful,One Direction,4cluDES4hQEUhmXj6TXkSo,124.99
Best Song Ever,One Direction,5T7ZFtCcOgkpjxcuaeZbw0,118.491
Drag Me Down,One Direction,2K87XMYnUMqLcX3zvtAF4G,138.113
Night Changes,One Direction,5O2P9iiztwhomNh8xkR9lJ,120.001
How Can You Swallow So Much Sleep,Bombay Bicycle Club,214Cj6UAEJvq9rocjbXqK1,120.03
Something Just Like This,The Chainsmokers,1dNIEtp7AY3oDAKCGg2XkH,102.996
Get Lucky (feat. Pharrell Williams & Nile Rodgers),Daft Punk,69kOkLUCkxIZYexIgSG8rq,116.05
February Air,Lights,0f078RvMpUHUcwZ5crseXk,120.031
Brick By Brick,American Authors,48yO0iP6YWtMCLcShwzkwz,81.966
Way It Goes,Hippo Campus,6CES1554HcWMIVroJfmmBm,120.014
Ordinaryish People,AJR,2HYCCnLTeZUsAKv7l6fFmZ,179.819
Pokemon Theme,Pokémon,5BpybwPyfABA8wFQpFYrvO,144.979
Tiny Dancer,Elton John,2TVxnKdb3tqe1nhQWwwZCO,145.075
Michelle Pfeiffer (feat. lil aaron),Ethel Cain,1V9Ec4r17OXAIMcie6djLU,100.06
Running on Empty,Jackson Browne,6aqm56xP40foYBBtAWWrnY,136.58
Lady May,Tyler Childers,3t5OV1asJHmOlf23T08CLv,81.446
Adventure Is Out There,AJR,2IvJy8hiytZwB8cUl1Itmi,161.872
All Out of Love,Air Supply,7dQC53NiYOY9gKg3Qsu2Bs,108.383
Uptown Girl,Billy Joel,5zA8vzDGqPl2AzZkEYQGKh,128.993
You're the Inspiration - 2006 Remaster,Chicago,36lkJSDyMEZoWTqtRj8Q8q,74.008
Making Love Out of Nothing at All,Air Supply,01MXkFA8sL7at6txavDErt,141.283
On This Day,David Pomeranz,56A0zbb8pv9Q2igFRPrKwe,64.252
"Believe It or Not (Theme from ""Greatest American Hero"")",Joey Scarbury,375ntCG12wzCyfzclwYFwG,117.129
Alone,Heart,54b8qPFqYqIndfdxiLApea,175.088
St Elmo's Fire (Anniversary Edition),John Parr,1lZeAoeRbCSKRyqx1PBvT6,111.038
Hard to Say I'm Sorry / Get Away - 2009 Remaster,Chicago,5zpYTfWIuNXCFblRIescG1,144.678
Take It On the Run,REO Speedwagon,5gys5nzVQIYhgHIfiOJYva,77.81
Stardew Valley Overture,ConcernedApe,2q2Z2A0Mt8AsWyQEdB6wuu,181.945
Cloud Country,ConcernedApe,0Mmtro18AX4ONE1I3mgNEh,95.979
3 O'Clock Things,AJR,5nxyRadduURF13Aw45atxb,94.026
Hand Of God - Outro,Jon Bellion,6JGCC9qfdZbCSPhOI29ypv,153.958
Morning In America,Jon Bellion,3NRzGK0pFfhUgU6i3Kg9m3,102.018
Keep Yourself Alive - 2011 Mix,Queen,1m7WXN6V99NabqaKvPzSXV,134.204
Doing Alright - Remastered 2011,Queen,2V0yBHMWB8GoMm80AXH4ot,93.294
Seven Seas Of Rhye - Remastered 2011,Queen,1e9Tt3nKBwRbuaU79kN3dn,126.343
Killer Queen - Remastered 2011,Queen,7GqWnsKhMtEW0nzki5o0d8,117.188
Now I'm Here - Remastered 2011,Queen,0P7YJ9fxIOM0Rq4pZ2qU42,132.543
I'm In Love With My Car - Remastered 2011,Queen,1EID0aupOLdv4ZDQu2Jbrz,143.583
You're My Best Friend - Remastered 2011,Queen,4OKf7CcYuw5H2HptkcKxcP,118.738
Good Old Fashioned Lover Boy,Queen,3e9w80AUq0mT9Nrq471kLx,96.302
Somebody To Love,Queen,79M91zIoaIrm073sACpOtr,110.193
We Will Rock You,Queen,0a9sd6MEXZXIPHk0fAxpZ4,81.412
We Are The Champions,Queen,4kzvAGJirpZ9ethvKZdJtg,94.504
Fat Bottomed Girls - Remastered 2011,Queen,4igIYHF3B5VBxEafHauVo3,88.772
Bicycle Race - Remastered 2011,Queen,3lUx27TOwV2nAiKwnYYXxe,82.725
Another One Bites The Dust,Queen,291RmMazWAmDitFuD6NJCv,109.884
Save Me,Queen,5xDFYRukUOamdjnFoM3RoW,81.572
Body Language,Queen,6V9qc0ImzKvmC0b9D7V7C0,132.502
Under Pressure,Queen,1mSClObliRtgPVT399COQH,113.458
Who Wants To Live Forever - Remastered 2011,Queen,6UnGBNWVuwYfdDo9NfKkpP,140.366
A Kind Of Magic - Remastered 2011,Queen,1LFK84nUerBbYfFd1LmnTm,130.121
I Want To Break Free - Remastered 2011,Queen,6NAEpcvbmNdT0cWP3LFDcY,109.084
Hammer To Fall - Remastered 2011,Queen,6sPlk81hO00OVZB3Ujponl,128.541
I Want It All - Remastered 2011,Queen,4DtB1PJsbl4KAb2rZVNCUL,92.09
Innuendo - Remastered 2011,Queen,4bmak6Hd7NPwVrY26TjKNT,73.419
These Are The Days Of Our Lives - 2011 Remaster,Queen,2HpkD9J7t7xBaduVflpmqn,112.654
The Show Must Go On - Remastered 2011,Queen,3hU637WcAGM5ubSqeaTme5,83.402
I Guess That's Why They Call It The Blues,Elton John,23l1kVpqMVREiwU1YAlcr4,120.634
Your Song,Elton John,38zsOOcu31XbbYj9BIPUF1,128.157
Crocodile Rock,Elton John,6WCeFNVAXUtNczb7lqLiZU,149.91
Saturday Night’s Alright (For Fighting) - Remastered 2014,Elton John,12yHvSYFXI7PGzNecUvIDu,152.875
Bennie And The Jets - Remastered 2014,Elton John,5Wj1rJnCLpMHdLaxsFtJLs,132.642
Pinball Wizard,Elton John,6CJCCb9ookMMDQNz1Rrtii,130.58
I'm Still Standing,Elton John,1jDJFeK9x3OZboIAHsY9k2,176.808
More Than a Feeling,Boston,1QEEqeFIZktqIpPI4jSVSF,108.789
House Of The Rising Sun,The Animals,7BY005dacJkbO6EPiOh2wb,117.2
La Grange - 2005 Remaster,ZZ Top,70YvYr2hGlS01bKRIho1HM,80.544
Rock And Roll All Nite,KISS,6KTv0Z8BmVqM7DPxbGzpVC,144.774
All Along the Watchtower,Jimi Hendrix,2aoo2jlRnM3A0NyLQqMN2f,113.253
Tom Sawyer,Rush,3QZ7uX97s82HFYSmQUAN1D,87.559
Stranglehold,Ted Nugent,2f0P7iELCvAlV8j6Z3rGDE,148.189
"Lovin', Touchin', Squeezin'",Journey,0VQ0n5gMgJLNixG8BfWBT5,211.27
Barracuda,Heart,4KfSdst7rW39C0sfhArdrz,137.145
Livin' On A Prayer,Bon Jovi,37ZJ0p5Jm13JPevGcx4SkF,122.511
You Give Love A Bad Name,Bon Jovi,0rmGAIH9LNJewFw7nKzZnc,122.803
It's My Life,Bon Jovi,0v1XpBHnsbkCn7iJ9Ucr1l,119.992
Wanted Dead Or Alive,Bon Jovi,0oerlffJSzhRVvtDfLcp3N,150.056
Hold the Line,TOTO,4aVuWgvD0X63hcOCnZtNFA,96.556
Back In the Saddle,Aerosmith,0ZGLuduCPjgWY1n85ykgMe,122.201
You Shook Me All Night Long,AC/DC,2SiXAy7TuUkycRVbbWDEpo,127.361
Jessie's Girl,Rick Springfield,5RsUlxLto4NZbhJpqJbHfN,131.7
Heartbreaker,Pat Benatar,22ML0MuFKfw16WejbxsLOy,156.131
Magic Man,Heart,4sUlsy0tPv9n5nqrqeA0lE,103.818
American Pie,Don McLean,1fDsrQ23eTAVFElUMaf38X,138.45
Piano Man,Billy Joel,70C4NyhjD5OZUMzvWZ3njJ,177.734
25 or 6 to 4 - 2002 Remaster,Chicago,7GqIDx2QVGOpd4r1fZaUUW,147.448
Sharp Dressed Man - 2008 Remaster,ZZ Top,1UBQ5GK8JaQjm5VbkBZY66,125.145
Crazy Train,Ozzy Osbourne,2b9lp5A6CqSzwOrBfAFhof,137.571
Cum on Feel the Noize,Quiet Riot,3vV3cr2TpPqFk07zxYUbla,145.085
Black Magic Woman / Gypsy Queen,Santana,7cDxjUnMitNKQC5c8RQUko,124.033
Dream Weaver,Gary Wright,74DrA5fFoGSy4xgkZarZtP,140.243
Hard to Say I'm Sorry / Get Away - 2006 Remaster,Chicago,07TnWCHrFkvF61GzJuLVt0,140.974
Saturday in the Park - 2002 Remaster,Chicago,4OJFkrRQqol4FsPesF8eu4,114.378
Does Anybody Really Know What Time It Is?,Chicago,6Q6YqGj1Ku1CUGHWSFwSHY,117.792
Piano Man,Billy Joel,3FCto7hnn1shUyZL42YgfO,179.167
Teacher,Jethro Tull,1e75rLMvgoIGX5wnwUA7q0,122.485
Can't Fight This Feeling,REO Speedwagon,5WwqdeavrQrbeAMDxGawse,156.344
Danger Zone,Kenny Loggins,6I7AiEb703MV7PYtHdQGTN,157.35
The Hamilton Polka,"""Weird Al"" Yankovic",1nXCcO9Fp1mE0rzw39qOPY,151.192
Deliver Us - The Prince Of Egypt/Soundtrack Version,Ofra Haza,2q3X0uc2XpGruqitKOm3xa,137.681
All I Ever Wanted (with Queen's Reprise) - The Prince Of Egypt/Soundtrack Version,Amick Byram,5lbZL5xmyJHtrrioldEyXX,79.703
Through Heaven's Eyes - The Prince Of Egypt/Soundtrack Version,Brian Stokes Mitchell,2HeLqRgQRttQE16abLHfR5,119.985
Playing With The Big Boys - The Prince Of Egypt/Soundtrack Version,Steve Martin,4f80LjiI9fgwCahAhEOuYk,122.477
The Plagues - The Prince Of Egypt/Soundtrack Version,Ralph Fiennes,3buDoGEwFbwS8ozgA5o3lA,115.444
Remember Me (Ernesto de la Cruz),Benjamin Bratt,4ljlAxfaEjO4Q4g9FMtVj4,128.908
Everyone Knows Juanita,Gael Garcia Bernal,5smmrZ4U2qSFIzeC5aRT4N,84.852
Un Poco Loco,Anthony Gonzalez,0OFknyqxmSQ42SoKxWVTok,126.032
La Llorona,Alanna Ubach,5fBcRH4CnYTaFMQtM0JtSl,67.697
Proud Corazón,Anthony Gonzalez,4J7SCXbz18duODAQYjtzI2,148.876
A Million Dreams (Reprise),Austyn Johnson,66y7x28jXOPrcmu3D5Zjh6,74.369
Never Enough,Loren Allred,0Gl5s8IhMmQE5YQwM8Qx1J,86.777
Never Enough (Reprise),Loren Allred,6f8b6mxNNDJdE5tC4MCTxt,82.486
For Forever,Ben Platt,0ZWW07BD8W85lUbgx2sn7E,96.269
Disappear,Mike Faist,4VM6WUdnRnBv6cHAjyzxcK,136.643
You Will Be Found,Ben Platt,1H7Zqkq54andtaSSnLRrfp,87.335
Finale,Ben Platt,7vU9VpbmB4ZoztAigpXLlJ,112.831
Good Morning Baltimore,Nikki Blonsky,0XoVXIggK81o9urLqFc161,133.037
The Nicest Kids In Town,James Marsden,0GikgKKBEhOBSU0dK5kv3B,169.963
It Takes Two,Zac Efron,2sjauqCeoeFJzi27Pgrogb,206.511
(The Legend Of) Miss Baltimore Crabs,Michelle Pfeiffer,2q9aC39U5yGWK5bZ2WyfBP,133.675
I Can Hear The Bells,Nikki Blonsky,3jdbqyM826PXNm7onNtgMj,111.927
Ladies' Choice,Zac Efron,1Mkqj7lzLMBMBw9HWbZ7xy,116.945
I Know Where I've Been,Queen Latifah,4g9p5kWDHAR3Vg2YRQwQDv,173.556
Without Love,Elijah Kelley,6REVaI9b1L8YATSTsGusgR,98.04
(It's) Hairspray,James Marsden,2wshBg4rRtMnZpjDu26TfN,134.865
You Can't Stop The Beat,Elijah Kelley,7goE6wDBvkZoeWrFm0EdCg,170.484
Science Fiction / Double Feature,Richard O'Brien,0vDvGxRSHgesW90tRcpME8,89.443
Dammit Janet,Barry Bostwick,3w2dfLvgPepCVHKtJClc9w,160.363
Over at the Frankenstein Place,Susan Sarandon,3HOvPHVMnlOdRQRtu3t2kP,165.311
The Time Warp,Richard O'Brien,5Y8sslyf4YIBYxYUYmY52K,175.7
Sweet Transvestite,Tim Curry,4q0GUbAx9x5I396q8AamnG,107.153
Hot Patootie / Bless My Soul,Meat Loaf,2CQMYFoU8BV6mrLjfTOYRE,162.539
Rose Tint My World,Nell Campbell,0D5yJ1ZRiNX2fPsXa0wENi,113.771
Fanfare / Don't Dream It,Tim Curry,6CFBpX5BmFwzWuhDqkW18L,131.077
Wild and Untamed Thing,Tim Curry,5OM6mdp08tdQTBK5ylgMlE,99.695
I'm Going Home,Tim Curry,5Ngd2nDz9HHwPPg0DmD7eC,126.795
